,split,seed,size,Precision,Recall,F1_score,Accuracy,AUC_ROC
554,balanced,19,5,0.48343523473429,0.5219680851063829,0.4955925407616947,0.9796582163875058,0.755788043478261
555,balanced,19,6,0.7033533572427482,0.721808510638298,0.7082158575696799,0.9881620642824808,0.8578804347826087
556,balanced,19,7,0.634897177556343,0.6542553191489361,0.6383124218356484,0.9852874603893164,0.8233695652173915
557,balanced,19,8,0.5351912661460848,0.5528723404255319,0.5379841618056532,0.9809732910819372,0.7715760869565216
558,balanced,19,9,0.674550931261375,0.6986702127659574,0.681134719783123,0.9871774558623811,0.8460597826086956
559,balanced,19,10,0.611270684054334,0.6352127659574467,0.6184480111304085,0.9844771389769128,0.8136413043478261
560,fashion,19,1,0.4373921757947106,0.5449,0.468458390663498,0.90898,0.7471666666666666
561,fashion,19,2,0.6171448766769982,0.6952,0.6427644208272659,0.93904,0.8306666666666667
562,fashion,19,3,0.6572130183468958,0.7424999999999999,0.6859493933651168,0.9485,0.8569444444444445
563,fashion,19,4,0.4248924054541875,0.5229999999999999,0.4544666118885732,0.9046,0.7350000000000001
564,fashion,19,5,0.4836740298774171,0.5639000000000001,0.5078193233264934,0.91278,0.7577222222222222
565,fashion,19,6,0.8460288799473574,0.8479000000000001,0.846133460154539,0.96958,0.9155
566,fashion,19,7,0.3570953007739749,0.4503,0.3779788162535023,0.8900600000000001,0.6946111111111112
567,fashion,19,8,0.7507417043590197,0.8062999999999999,0.7731990762754013,0.96126,0.8923888888888889
568,fashion,19,9,0.6343404175119788,0.6940999999999999,0.658427303246763,0.93882,0.8300555555555554
569,fashion,19,10,0.8783645298734626,0.8774999999999998,0.8774732578885385,0.9755,0.9319444444444444
570,digits,17,1,0.5126831428560913,0.5972500000000001,0.5288289415171915,0.91945,0.77625
571,digits,17,2,0.6179421460290595,0.6969749999999999,0.6352275930703013,0.939395,0.8316527777777777
572,digits,17,3,0.5143595998787686,0.597675,0.5296140579477031,0.919535,0.7764861111111111
573,digits,17,4,0.7257796425218485,0.7945249999999999,0.7439556866885606,0.958905,0.8858472222222222
574,digits,17,5,0.6191846756294801,0.696075,0.6353517058828376,0.939215,0.8311527777777779
575,digits,17,6,0.7267033994641336,0.7948500000000001,0.7443157868009893,0.95897,0.8860277777777779
576,digits,17,7,0.7258602296114185,0.7941750000000001,0.7437465897329433,0.958835,0.8856527777777778
577,digits,17,8,0.9872774813730348,0.98725,0.987255244077942,0.99745,0.9929166666666668
578,digits,17,9,0.8388648409271726,0.8890750000000001,0.8557700116990181,0.977815,0.938375
579,digits,17,10,0.9866389657330472,0.9866,0.9866097227403732,0.99732,0.9925555555555554
580,balanced,17,1,0.8213282976064946,0.8371808510638297,0.8275087492329738,0.9930715255771844,0.916820652173913
581,balanced,17,2,0.3734965053586027,0.4310106382978723,0.3915816930246877,0.9757876867360796,0.709320652173913
582,balanced,17,3,0.5548325122189891,0.5953191489361702,0.5690229930230891,0.9827795382526032,0.7932608695652176
583,balanced,17,4,0.4297969893504443,0.467127659574468,0.4420012207791879,0.9773245812584882,0.7277717391304347
584,balanced,17,5,0.610854485141814,0.6320744680851063,0.615845092561673,0.9843435943866004,0.8120380434782608
585,balanced,17,6,0.5651511361764197,0.5895744680851065,0.5717016318622746,0.9825350837483025,0.7903260869565216
586,balanced,17,7,0.5476259260565431,0.571063829787234,0.5499504162508285,0.9817473970122228,0.7808695652173914
587,balanced,17,8,0.5313346737163868,0.5639893617021277,0.5375816756092591,0.9814463558171118,0.7772554347826086
588,balanced,17,9,0.6451078855709391,0.6792021276595744,0.6535213976634131,0.986349026708918,0.8361141304347824
589,balanced,17,10,0.6302586225317688,0.6419148936170214,0.6300494571430331,0.9847623358985969,0.8170652173913043
590,fashion,17,1,0.7549561523754659,0.8140000000000001,0.7781496692946421,0.9628000000000002,0.8966666666666667
591,fashion,17,2,0.7328389491917227,0.7803,0.7503187853993303,0.95606,0.8779444444444444
592,fashion,17,3,0.5314786810450489,0.6095,0.5520372881758433,0.9219,0.7830555555555556
593,fashion,17,4,0.540475511314182,0.6207999999999999,0.5617761572890798,0.92416,0.7893333333333332
594,fashion,17,5,0.522312580323606,0.6159999999999999,0.5530479048133004,0.9232,0.7866666666666667
595,fashion,17,6,0.7385666278896494,0.7747,0.7494717957925194,0.95494,0.8748333333333334
596,fashion,17,7,0.8692097007688873,0.8672000000000001,0.8674719253865737,0.97344,0.9262222222222224
597,fashion,17,8,0.8720779710149538,0.8701000000000001,0.8709209603378545,0.97402,0.9278333333333332
598,fashion,17,9,0.7462880606148439,0.7965,0.7664113154736146,0.9593,0.8869444444444445
599,fashion,17,10,0.5993384996472019,0.6758,0.6282905102639612,0.93516,0.819888888888889
